subject,rt,correct,jitter,noise,n200trialerp_c1r,n200trialerplat_c1r,p200trialerp_c1n,p200trialerplat_c1n,goodtrials
6,1,426,60,0.6,-41.6884971933898,261.3046875,73.7089342770847,219.3125,1
6,1,509,70,0.6,-36.2421502433109,269.1171875,130.920257252306,214.4296875,1
6,1,621,70,0.3,-70.0695037879417,198.8046875,96.2184168187086,218.3359375,1
6,1,496,80,0.45,-92.0636451594787,198.8046875,45.8637670461066,218.3359375,1
6,1,372,60,0.45,-49.4529195671723,196.8515625,74.6145271976824,214.4296875,1
6,1,532,60,0.6,-31.7093376296297,204.6640625,46.0728338217801,218.3359375,1
6,1,465,70,0.3,-95.6471525004029,178.296875,85.069750804645,238.84375,1
6,1,438,80,0.3,-73.0836198825553,182.203125,78.6257605794153,234.9375,1
6,0,882,80,0.6,-56.1873880073966,274,65.6283463272821,215.40625,1
6,1,473,70,0.45,-41.2773939354585,199.78125,46.1510946783523,229.078125,1
6,1,542,60,0.45,-23.5998160715329,274.9765625,61.872758089655,216.3828125,1
6,1,568,80,0.6,-82.3581384224972,176.34375,36.4445222716849,221.265625,1
6,1,380,60,0.45,-82.1072615589172,181.2265625,88.346514043559,232.984375,1
6,1,534,80,0.6,-26.1596660601762,274.9765625,64.7851555765321,196.8515625,1
6,1,512,80,0.6,-73.9185861995389,274.9765625,83.771565327434,204.6640625,1
6,1,456,60,0.45,-35.9809644562607,202.7109375,90.1291611686933,222.2421875,1
6,1,477,60,0.45,-48.617852697259,193.921875,61.4113848626633,262.28125,1
6,1,492,70,0.6,-67.0631230975491,156.8125,-5.61819465803701,219.3125,1
6,1,447,70,0.45,-75.958044652407,274.9765625,81.1593842585808,239.8203125,1
6,1,724,80,0.45,-65.3472125217094,184.15625,46.4932042345824,235.9140625,1
6,1,423,60,0.3,-83.1237378226638,183.1796875,47.9382969167812,157.7890625,1
6,1,479,80,0.45,-60.090841516116,180.25,85.9358865402164,247.6328125,1
6,1,444,80,0.45,-53.8798131768395,212.4765625,76.2172477817303,224.1953125,1
6,1,486,70,0.6,-47.752253508427,165.6015625,67.7731682878303,228.1015625,1
6,1,396,70,0.3,-66.3330921813837,174.390625,49.8953047907087,259.3515625,1
6,1,504,70,0.6,-67.8565951239246,274.9765625,87.552379737937,213.453125,1
6,1,500,60,0.45,-89.1966756629132,192.9453125,45.7394171631162,232.984375,1
6,1,555,80,0.45,-72.5495010968531,194.8984375,60.8163987088311,227.125,1
6,1,534,80,0.6,-23.8470456293665,268.140625,64.2586285943748,221.265625,1
6,1,483,60,0.3,-64.0892088042163,185.1328125,65.8151929556107,231.03125,1
6,1,397,60,0.3,-76.2257439746416,193.921875,67.3814552726195,205.640625,1
6,1,431,60,0.45,-33.6502584471892,187.0859375,104.263973392101,233.9609375,1
6,1,491,60,0.45,-84.4017919575933,191.96875,101.60557053383,239.8203125,1
6,1,548,80,0.45,-79.8527223275883,190.015625,64.5868598189395,220.2890625,1
6,1,504,80,0.6,-64.7600590627527,158.765625,52.0603203770477,241.7734375,1
6,1,475,80,0.3,-55.4712393185285,193.921875,63.3096584637426,231.03125,1
6,1,433,80,0.45,-78.2558838130176,184.15625,37.2685345553181,225.171875,1
6,1,419,70,0.45,-68.9025685254915,187.0859375,54.0303983362699,228.1015625,1
6,1,470,60,0.45,-46.6196948622971,271.0703125,84.7394016770607,224.1953125,1
6,1,460,70,0.45,-62.3878474710461,223.21875,24.0854890560744,244.703125,1
6,1,398,70,0.45,-75.3188741424809,220.2890625,53.5498822287226,218.3359375,1
6,1,502,80,0.6,-51.1167470387977,270.09375,92.091480020071,213.453125,1
6,1,512,60,0.6,-60.8377780900346,264.234375,89.115551740222,232.0078125,1
6,1,696,60,0.6,-40.775494586092,200.7578125,108.941918141664,227.125,1
6,1,591,60,0.6,-44.5537076018346,269.1171875,134.167522922985,213.453125,1
6,1,516,70,0.45,-85.6749245394488,261.3046875,75.7332078572468,219.3125,1
6,1,494,60,0.3,-73.9869179547263,178.296875,40.2714531913521,251.5390625,1
6,1,528,70,0.45,-14.211509241731,274.9765625,90.4848257571007,230.0546875,1
6,1,440,70,0.45,-101.662295359399,160.71875,56.5331009936067,230.0546875,1
6,1,515,60,0.6,-43.9573820972238,270.09375,118.513784577456,227.125,1
6,1,509,70,0.6,-57.5757907083979,214.4296875,63.6910860290955,207.59375,1
6,1,460,60,0.6,-64.0027424577412,183.1796875,71.5379881047357,232.0078125,1
6,1,462,80,0.3,-93.20566369055,176.34375,51.5297572843648,228.1015625,1
6,1,456,60,0.45,-61.2075158694962,274.9765625,49.2765547444042,240.796875,1
6,1,442,70,0.45,-60.0228478136181,168.53125,48.0476245348219,237.8671875,1
6,1,485,60,0.3,-92.9377833555335,190.9921875,49.4542152814927,229.078125,1
6,1,494,60,0.45,-53.0833298543965,243.7265625,61.088534140515,241.7734375,1
6,1,474,80,0.45,-107.019840654766,190.9921875,120.136298798703,238.84375,1
6,1,671,70,0.6,-45.5592034895822,272.046875,69.2631700464701,223.21875,1
6,1,467,60,0.45,-47.3308171330578,255.4453125,28.5092224321866,208.5703125,1
6,1,610,80,0.6,-38.6875606504321,274.9765625,93.535505016399,240.796875,1
6,1,1120,70,0.3,-83.4515394919467,188.0625,33.4902337971737,250.5625,1
6,1,552,70,0.6,-58.5898334734647,168.53125,103.175368264684,232.984375,1
6,1,493,60,0.3,-86.6032694035864,171.4609375,78.8961252254175,245.6796875,1
6,1,478,60,0.3,-63.6415973242014,189.0390625,53.8820454602585,247.6328125,1
6,1,574,70,0.45,-23.6676859275882,188.0625,81.1963012360269,233.9609375,1
6,1,552,60,0.3,-74.8798263943534,171.4609375,61.7689550212508,226.1484375,1
6,1,459,70,0.6,-67.4137180883849,274,49.5665003094116,225.171875,1
6,1,472,70,0.6,-42.5798892579972,163.6484375,91.8158470217483,209.546875,1
6,1,410,60,0.3,-49.6324664939865,192.9453125,51.6285364031578,245.6796875,1
6,1,374,60,0.45,-47.0068320984104,184.15625,58.4858276922079,236.890625,1
6,1,404,60,0.6,-48.6268144170418,238.84375,49.6600984157824,242.75,1
6,1,395,70,0.3,-108.551578812211,183.1796875,70.4859687016508,217.359375,1
6,1,375,60,0.3,-90.0612426906692,194.8984375,23.3605858657659,245.6796875,1
6,1,462,70,0.3,-41.888318143943,274,28.8734893752362,252.515625,1
6,1,374,60,0.45,-53.1883297299199,243.7265625,126.392851959651,228.1015625,1
6,1,344,70,0.3,-96.4924188476083,184.15625,56.8150857654943,237.8671875,0
6,1,443,80,0.45,-43.8575534764239,175.3671875,67.9799622548927,224.1953125,1
6,1,521,70,0.6,-67.8172471597635,263.2578125,68.1504780059475,227.125,1
6,1,485,80,0.45,-45.463278056309,189.0390625,57.129997678915,232.984375,1
6,1,410,80,0.6,-69.7744503316358,149.9765625,56.4925094747954,205.640625,1
6,1,347,80,0.3,-66.9799599458992,168.53125,63.8025823731452,213.453125,0
6,1,642,80,0.45,-58.8225587593158,213.453125,47.2449908710739,222.2421875,1
6,1,402,60,0.45,-49.7496574368038,184.15625,49.2389168231981,234.9375,1
6,1,542,70,0.45,-33.9018077286341,151.9296875,79.7693723588442,240.796875,1
6,1,444,70,0.3,-76.4657629905314,192.9453125,45.7552714225682,221.265625,1
6,1,479,70,0.6,-43.2961748624818,190.015625,63.4378174214113,242.75,1
6,1,455,80,0.3,-82.7500444717697,171.4609375,50.5607926383982,233.9609375,1
6,1,464,60,0.6,-74.9680923040915,191.96875,89.6128797231662,218.3359375,1
6,1,380,60,0.3,-73.0344408806908,185.1328125,36.8677942853979,237.8671875,1
6,1,504,80,0.45,-86.5071705705785,203.6875,27.5329658605229,234.9375,1
6,1,551,80,0.6,-57.9663803548233,274.9765625,83.0578008596482,208.5703125,1
6,1,425,70,0.3,-93.231393437767,196.8515625,47.9654658252853,222.2421875,1
6,1,487,70,0.45,-61.1983900739298,192.9453125,45.5672398301384,232.0078125,1
6,1,384,70,0.45,-69.6360353627939,203.6875,50.1286177835758,219.3125,1
6,1,733,70,0.6,-71.5157324401923,163.6484375,52.500304583259,176.34375,1
6,1,378,70,0.3,-60.5018155471879,184.15625,52.9932740274879,213.453125,1
6,1,454,80,0.3,-116.952200225606,191.96875,46.7767255776678,215.40625,1
6,1,378,80,0.3,-80.7628753389189,190.9921875,78.8061036200757,240.796875,1
6,1,399,80,0.6,-21.083026029424,192.9453125,83.1954754561053,240.796875,1
6,1,415,80,0.45,-55.8788505911045,228.1015625,51.5644808771021,233.9609375,1
6,1,465,60,0.45,-42.7234710766703,193.921875,53.3911283163435,184.15625,1
6,1,496,70,0.45,-60.3620891179007,165.6015625,51.6313490274336,233.9609375,1
6,1,423,70,0.3,-61.9409121785647,151.9296875,27.7006658392864,180.25,1
6,1,434,70,0.45,-70.6726860435818,185.1328125,63.8473793630913,222.2421875,1
6,1,383,60,0.3,-47.9377398320381,181.2265625,51.7245361567381,207.59375,1
6,1,457,70,0.3,-77.4482079862825,197.828125,45.1171350275913,149.9765625,1
6,1,475,70,0.45,-55.1638219975991,206.6171875,36.6999524045533,244.703125,1
6,1,460,80,0.3,-77.9750955390622,244.703125,61.452034333136,239.8203125,1
6,1,492,60,0.45,-56.2079742026928,170.484375,87.4778109850171,232.984375,1
6,1,472,80,0.6,-77.4448314673892,274.9765625,93.7895273791884,225.171875,1
6,1,441,60,0.6,-71.6393167119113,180.25,45.292994596705,208.5703125,1
6,1,381,60,0.6,-50.1280710098571,193.921875,46.7490822579064,238.84375,1
6,1,512,70,0.45,-83.3260026149323,253.4921875,58.3396832545764,257.3984375,1
6,1,439,70,0.3,-70.734334401644,177.3203125,59.9927345961829,203.6875,1
6,1,391,70,0.3,-79.395814804237,185.1328125,58.2148151246993,215.40625,1
6,1,613,70,0.3,-74.6387887839278,187.0859375,101.846348890831,243.7265625,1
6,1,523,70,0.6,-62.0737787010531,269.1171875,84.5908973434561,228.1015625,1
6,1,585,60,0.45,-42.8555698723032,274.9765625,32.3209671382734,228.1015625,1
6,1,450,70,0.3,-59.6164971513336,191.96875,64.757704962875,249.5859375,1
6,1,567,70,0.3,-37.5506591605346,170.484375,53.1748042253378,256.421875,1
6,1,483,60,0.3,-0,149.9765625,0,149.9765625,0
6,1,502,60,0.3,-94.147268796297,193.921875,32.3784761785798,207.59375,1
6,1,396,70,0.45,-80.8337491514642,194.8984375,46.3233434553825,194.8984375,1
6,1,442,80,0.45,-63.4576097652651,274.9765625,85.0142863195098,220.2890625,1
6,1,534,80,0.3,-44.7128889111501,250.5625,46.807981586012,241.7734375,1
6,1,433,60,0.6,-65.8965244550632,160.71875,27.3620212546637,225.171875,1
6,1,469,80,0.45,-69.0111046560653,172.4375,35.9151181759049,212.4765625,1
6,1,469,60,0.45,-75.840383105136,193.921875,73.7296812471082,232.984375,1
6,1,480,70,0.3,-82.9110371678336,174.390625,87.4307100616953,241.7734375,1
6,1,533,70,0.45,-62.462565120857,206.6171875,53.5632892647325,243.7265625,1
6,1,502,70,0.6,-59.5073865920821,175.3671875,58.8592813728125,180.25,1
6,1,449,70,0.6,-66.8568685932122,162.671875,98.1159139084974,238.84375,1
6,1,477,60,0.6,-44.595060823277,274,58.2179154007911,223.21875,1
6,1,544,80,0.45,-45.1587076754913,193.921875,50.0345156425288,230.0546875,1
6,1,470,60,0.45,-51.8763282633421,183.1796875,62.8504425626913,239.8203125,1
6,1,424,70,0.3,-41.6609203410986,149.9765625,43.2276201336569,250.5625,1
6,1,429,70,0.3,-87.5584903296322,181.2265625,36.8419684720988,221.265625,1
6,1,441,60,0.3,-73.4657353579725,181.2265625,46.0776643911021,234.9375,1
6,1,444,80,0.3,-109.745808294853,177.3203125,34.9170755287623,228.1015625,1
6,1,428,60,0.45,-41.7185044848208,269.1171875,75.9477765958655,221.265625,1
6,1,405,60,0.45,-78.0780305479728,216.3828125,59.3578202543966,220.2890625,1
6,1,424,60,0.45,-54.5813570175648,238.84375,79.7559446898475,232.984375,1
6,1,605,70,0.6,-32.1115688756137,199.78125,64.0049240094321,213.453125,1
6,1,435,80,0.6,-52.5079605068221,265.2109375,51.6212916408077,228.1015625,1
6,1,415,60,0.3,-63.701249818833,165.6015625,67.4175956365357,222.2421875,1
6,1,489,60,0.6,-40.700230974491,202.7109375,50.4722861742939,219.3125,1
6,1,447,80,0.45,-60.5453637291618,220.2890625,73.3835429516628,236.890625,1
6,1,386,60,0.3,-62.333827440227,173.4140625,49.9254273004271,211.5,1
6,1,544,80,0.6,-53.9219324003451,155.8359375,59.0041680443409,198.8046875,1
6,1,432,70,0.3,-75.7667927517004,153.8828125,49.5054039043636,224.1953125,1
6,1,476,70,0.6,-33.1208766847487,179.2734375,61.3983176665674,181.2265625,1
6,1,461,70,0.6,-60.3720393325164,194.8984375,51.2661596212466,223.21875,1
6,1,449,70,0.45,-81.2758549291891,188.0625,67.7170061733033,200.7578125,1
6,1,448,70,0.3,-42.3010706891038,169.5078125,119.973803786748,235.9140625,1
6,1,504,60,0.45,-41.1683257290402,182.203125,35.9899774885014,231.03125,1
6,1,533,70,0.6,-81.0828364470444,194.8984375,59.4940095925064,235.9140625,1
7,0,321,80,0.6,-40.3192523905473,188.0625,48.2049329499413,160.71875,0
7,1,935,60,0.3,-57.5793819664041,233.9609375,38.2917383862059,222.2421875,1
7,0,1323,80,0.45,-22.9773551941582,246.65625,12.2391260180383,229.078125,1
7,1,985,70,0.45,-44.1269485074702,161.6953125,58.1014057034253,151.9296875,1
7,1,844,80,0.45,-25.3590009137799,198.8046875,48.2867368411759,222.2421875,1
7,1,731,80,0.3,-51.4526255498195,204.6640625,13.742397976591,211.5,1
7,1,732,70,0.45,-68.8937983333485,177.3203125,69.1672304205174,177.3203125,1
7,1,736,70,0.3,-59.9644206746423,149.9765625,52.5979577014759,218.3359375,1
7,0,818,80,0.6,-56.0093890915546,190.9921875,42.4023812456077,154.859375,1
7,1,641,60,0.3,-32.4881687828142,205.640625,70.0767155919718,152.90625,1
7,1,662,80,0.6,-32.5022406809381,264.234375,37.9253554000692,154.859375,1
7,1,1131,70,0.45,-37.834731124883,274.9765625,51.3768089615922,243.7265625,1
7,1,695,80,0.45,-42.4660791572522,269.1171875,72.5153528183236,159.7421875,1
7,1,675,60,0.3,-39.2665477121021,214.4296875,18.5246692648429,225.171875,1
7,1,567,70,0.3,-37.6362333960943,188.0625,2.9150325892648,219.3125,1
7,1,664,60,0.45,-35.7703119017121,207.59375,39.107891508056,218.3359375,1
7,0,856,80,0.45,-71.3541486649774,159.7421875,47.5171651377113,174.390625,1
7,1,1000,70,0.6,-49.7562635063674,248.609375,29.9972032924593,228.1015625,1
7,1,810,60,0.45,-39.0044447830782,274.9765625,96.8536430505915,184.15625,1
7,1,1664,60,0.6,-46.0267473114645,199.78125,20.5949533302365,178.296875,1
7,1,1349,80,0.6,-42.55899480482,274.9765625,31.5713867255008,236.890625,1
7,1,633,60,0.3,-60.1346656485354,175.3671875,48.5669897381851,149.9765625,1
7,0,726,70,0.3,-54.1813263761748,160.71875,45.0588054182371,204.6640625,1
7,1,472,60,0.45,-17.327849003241,271.0703125,36.0145642155209,239.8203125,0
7,1,878,70,0.45,-49.9181995907762,274.9765625,24.403435853203,274.9765625,1
7,0,785,60,0.45,-6.02519900297014,274,36.0418707659905,215.40625,1
7,1,897,80,0.3,-45.7475552807183,239.8203125,20.5855451175069,149.9765625,1
7,0,1168,80,0.6,-15.2107259721561,149.9765625,51.6584351443777,165.6015625,1
7,1,864,80,0.45,-61.4314777148687,195.875,39.730853442075,226.1484375,1
7,0,1655,80,0.45,-59.0128289077315,264.234375,14.9426542184731,150.953125,1
7,0,1214,80,0.6,-55.8386394738443,274.9765625,59.8935276707182,149.9765625,1
7,NaN,NaN,80,0.6,-20.4657286554295,149.9765625,51.2808198692721,150.953125,0
7,0,786,70,0.3,-24.2661406406037,217.359375,56.2129540321474,151.9296875,1
7,1,915,70,0.45,-37.605754704328,167.5546875,37.2220143685309,214.4296875,1
7,1,1111,80,0.3,-33.0325945804499,259.3515625,33.8172071534649,230.0546875,1
7,1,1191,80,0.6,-66.0090944435264,163.6484375,32.7271039915822,216.3828125,1
7,0,1009,80,0.3,-16.3009346174583,172.4375,38.8184707714757,149.9765625,1
7,0,1300,70,0.6,-10.7537602332306,195.875,66.593037023755,274.9765625,1
7,0,912,80,0.6,-60.0513539381715,271.0703125,45.269371629924,208.5703125,1
7,1,583,60,0.3,-71.8992579686636,170.484375,44.2724118900549,204.6640625,1
7,1,863,70,0.45,-38.464802317863,273.0234375,28.7281304426977,221.265625,1
7,1,640,70,0.45,-52.4723948516472,259.3515625,29.0864941958444,230.0546875,1
7,NaN,NaN,60,0.6,-53.265481624886,190.015625,38.2288684759158,161.6953125,0
7,0,1139,70,0.45,-35.4062300825682,268.140625,57.7424643151851,250.5625,1
7,0,1042,80,0.6,-37.7286570657671,179.2734375,55.188045761751,208.5703125,1
7,0,984,70,0.3,-60.1641966328117,212.4765625,35.3676767414876,216.3828125,1
7,0,1046,80,0.3,-49.8492283752534,184.15625,31.4176767969454,217.359375,1
7,1,929,70,0.3,-64.5643710160026,163.6484375,69.4811438336624,223.21875,1
7,1,1047,60,0.3,-55.2643873314378,217.359375,74.6952697828019,216.3828125,1
7,0,889,80,0.3,-38.3773689892615,210.5234375,48.0748438429315,214.4296875,1
7,1,1243,60,0.6,-10.024092293076,159.7421875,38.0876239749633,176.34375,1
7,1,806,70,0.3,-79.1339221075669,202.7109375,32.7420513886024,222.2421875,1
7,1,705,60,0.3,-68.447208910204,212.4765625,45.1089797281354,159.7421875,1
7,1,734,60,0.3,-37.7452915663988,250.5625,29.5916543632658,227.125,1
7,1,906,60,0.6,-36.2035419947484,160.71875,46.3282982493828,204.6640625,1
7,1,778,60,0.6,-34.7684314154067,271.0703125,35.5763567850619,206.6171875,1
7,0,988,80,0.3,-45.1085668130661,205.640625,36.9965820779589,196.8515625,1
7,1,950,70,0.3,-43.2845087088382,220.2890625,22.1954998599397,241.7734375,1
7,0,868,70,0.6,-61.0310588032435,274.9765625,54.2994426374069,234.9375,1
7,1,914,80,0.45,-14.0774400296322,270.09375,39.8238265857491,221.265625,1
7,0,1237,80,0.6,-41.1383646803991,156.8125,52.9074012576734,158.765625,1
7,0,965,70,0.45,-43.0170093522515,257.3984375,45.9601497170545,149.9765625,1
7,0,929,80,0.3,-57.8972953024753,159.7421875,45.2564924775953,196.8515625,1
7,1,924,70,0.6,-41.0182411265374,267.1640625,63.3157024896582,223.21875,1
7,0,933,70,0.45,-35.2859963725643,274.9765625,44.5708612706601,229.078125,1
7,0,1181,70,0.3,-43.016718095408,216.3828125,29.012167089249,178.296875,1
7,1,846,60,0.45,-44.8422288564512,274.9765625,49.9191473929408,163.6484375,1
7,1,784,60,0.3,-31.1103828496258,270.09375,67.155706458411,166.578125,1
7,0,991,80,0.3,-65.6368909587065,218.3359375,23.888551908479,160.71875,1
7,0,1077,80,0.6,-37.3593567675362,166.578125,47.4018339790741,159.7421875,1
7,1,760,80,0.45,-41.2894084588035,274.9765625,44.0399179693004,225.171875,1
7,1,739,80,0.6,-39.5018689431212,274.9765625,27.9024404506444,231.03125,1
7,1,1187,80,0.3,-60.6710151069732,194.8984375,30.4612974553324,192.9453125,1
7,1,1240,80,0.6,-14.3896910218211,169.5078125,32.4428069392677,232.0078125,1
7,1,816,80,0.3,-62.680956771815,175.3671875,26.988481636756,204.6640625,1
7,1,1131,60,0.6,-22.0833901107323,230.0546875,46.4475665714015,219.3125,1
7,0,986,70,0.45,-46.3711532445705,248.609375,28.3775121727266,214.4296875,1
7,0,895,70,0.45,-55.2347005392939,268.140625,77.4680506055898,274.9765625,1
7,0,836,70,0.45,-42.0659299847034,267.1640625,63.7086446895297,231.03125,1
7,1,1006,80,0.3,-67.4703147425451,165.6015625,46.6493432100354,231.03125,1
7,NaN,NaN,60,0.6,-33.9150664063652,258.375,58.546773496079,174.390625,0
7,0,1326,70,0.45,-46.9922189151072,149.9765625,82.0376233867548,178.296875,1
7,0,797,80,0.3,-55.2533020662316,196.8515625,49.6053197628348,226.1484375,1
7,1,745,60,0.45,-23.3079997680124,216.3828125,39.9362359439378,149.9765625,1
7,1,1259,60,0.6,-31.6060039227564,266.1875,53.4722501859819,183.1796875,1
7,0,1168,60,0.6,-20.6836354009489,225.171875,39.8555824199541,154.859375,1
7,0,957,60,0.45,-34.3860330557185,272.046875,26.4448325439506,263.2578125,1
7,1,1142,80,0.45,-40.7322352542889,250.5625,58.6357414543352,232.984375,1
7,1,1450,80,0.3,-60.7356303387447,246.65625,25.826221727979,239.8203125,1
7,0,1112,70,0.45,-59.2978943671336,266.1875,27.2985979462372,274.9765625,1
7,1,944,60,0.45,-54.9024213975893,274.9765625,37.8934985709835,186.109375,1
7,1,871,70,0.3,-30.3708203496996,240.796875,33.0823248527202,199.78125,1
7,1,1254,80,0.3,-60.5120705386448,175.3671875,31.6784049753185,220.2890625,1
7,1,654,70,0.3,-49.7896406014356,176.34375,45.3612530401612,218.3359375,1
7,1,795,70,0.3,-69.0291811325995,188.0625,24.0187827023456,202.7109375,1
7,1,605,60,0.3,-41.1703786486301,186.109375,31.992224929712,201.734375,1
7,1,1328,60,0.45,-26.3991863710608,241.7734375,40.2475959571834,196.8515625,1
7,1,687,70,0.3,-58.7709203485242,180.25,30.9506762724985,233.9609375,1
7,1,726,70,0.6,-32.4520022890875,185.1328125,28.2689694912656,220.2890625,1
7,1,721,80,0.45,-43.7026531432259,232.0078125,65.6401231485327,229.078125,1
7,1,814,80,0.45,-45.810459968765,273.0234375,62.614054410893,212.4765625,1
7,1,686,60,0.45,-49.2549379012018,211.5,30.876472743222,238.84375,1
7,1,646,70,0.3,-49.3819094122896,149.9765625,48.63624770956,229.078125,1
7,1,772,60,0.3,-50.6796661180944,190.015625,42.846998957245,222.2421875,1
7,1,702,60,0.6,-17.75465237521,206.6171875,33.1007540244908,159.7421875,1
7,1,701,70,0.3,-49.5855038916879,153.8828125,43.341366769145,204.6640625,1
7,1,784,80,0.45,-39.6361041560311,198.8046875,63.7259951328208,210.5234375,1
7,1,598,70,0.45,-41.4443734643747,181.2265625,32.5728398089062,232.0078125,1
7,1,606,80,0.3,-52.6555306216493,150.953125,70.0517025719571,180.25,1
7,1,780,60,0.3,-78.0282842707579,164.625,63.2855840700227,225.171875,1
7,1,593,70,0.6,-21.7608061881264,252.515625,64.2224405683998,216.3828125,1
7,1,896,80,0.6,-36.9569496450302,149.9765625,43.0215498552357,180.25,1
7,1,835,70,0.45,-40.162583139764,173.4140625,55.8972185063325,237.8671875,1
7,1,813,60,0.3,-27.7733902308905,191.96875,32.1381397984607,174.390625,1
7,0,1292,70,0.3,-33.0268345203445,244.703125,51.1170347822116,196.8515625,1
